time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-11-09T14:39:41.300Z,35.243,-97.7409,5.924,2.9,ml,,24,,0.34,us,us2000bkvq,2018-01-31T03:04:44.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.4,4.2,,,reviewed,tul,tul
2017-11-09T14:42:57.200Z,36.92,-98.337,8.05,2.9,ml,,110,,0.31,us,us2000bkvs,2018-01-31T03:04:44.040Z,"17km SE of Kiowa, Kansas",earthquake,1.5,4.2,,,reviewed,tul,tul
2017-11-09T15:42:34.100Z,36.9137,-98.3301,4.296,2.6,ml,,109,,0.37,us,us2000bkvy,2018-01-31T03:04:45.040Z,"17km N of Cherokee, Oklahoma",earthquake,1.2,2.4,,,reviewed,tul,tul
2017-11-09T15:54:34.000Z,36.3647,-98.1612,6.347,2.5,ml,,40,,0.45,us,us2000bkw1,2018-01-31T03:04:45.040Z,"22km SSE of Helena, Oklahoma",earthquake,0.8,4,,,reviewed,tul,tul
2017-11-10T06:53:39.400Z,35.2386,-97.7423,7.189,2.5,ml,,43,,0.33,us,us2000blau,2018-01-31T03:04:46.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.5,2.6,,,reviewed,tul,tul
2017-11-10T20:16:50.190Z,35.2353,-97.7615,16.32,2,mb_lg,,51,0.135,0.57,us,us2000blpk,2018-01-31T03:04:47.040Z,"7km SE of Tuttle, Oklahoma",earthquake,2.1,4.2,0.255,4,reviewed,us,us
2017-11-10T22:00:52.400Z,35.2371,-97.7446,7.451,2.6,ml,,52,,0.55,us,us2000bls3,2018-01-31T03:04:47.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.9,2.4,,,reviewed,tul,tul
2017-11-11T05:24:08.000Z,35.2366,-97.7493,7.531,2.3,ml,,62,,0.31,us,us2000blwk,2018-01-31T03:04:48.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.5,2.5,,,reviewed,tul,tul
2017-11-11T07:06:05.900Z,35.2395,-97.7453,6.364,2.6,ml,,53,,0.42,us,us2000blx4,2018-01-31T03:04:48.040Z,"8km SE of Tuttle, Oklahoma",earthquake,1.7,4.2,,,reviewed,tul,tul
2017-11-12T00:28:33.200Z,35.8956,-97.3443,5.118,2.7,ml,,24,,0.18,us,us2000bm76,2018-02-06T02:45:29.040Z,"7km ENE of Guthrie, Oklahoma",earthquake,1.1,5.2,,,reviewed,tul,tul
2017-11-12T02:14:31.100Z,35.2367,-97.7501,7.189,2.4,ml,,62,,0.33,us,us2000bm7m,2018-02-06T02:45:29.040Z,"8km SE of Tuttle, Oklahoma",earthquake,2,4.4,,,reviewed,tul,tul
2017-11-12T03:29:00.400Z,36.9631,-97.7145,6.915,2.3,ml,,51,,0.36,us,us2000bm7p,2018-02-06T02:45:29.040Z,"12km SW of Caldwell, Kansas",earthquake,0.8,1.8,,,reviewed,tul,tul
2017-11-12T20:30:14.800Z,36.9103,-98.3309,5,2.6,ml,,108,,0.17,us,us2000bmee,2018-02-06T02:45:30.040Z,"17km N of Cherokee, Oklahoma",earthquake,1.4,4.1,,,reviewed,tul,tul
2017-11-13T13:39:04.400Z,36.4627,-98.7586,7.199,2.4,ml,,40,,0.16,us,us2000bmln,2018-02-06T02:45:31.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.2,7.9,,,reviewed,tul,tul
2017-11-15T05:01:16.700Z,36.9534,-99.3706,0.79,2.6,ml,,195,,0.39,us,us2000bnrc,2018-02-06T02:45:35.040Z,"26km ENE of Buffalo, Oklahoma",earthquake,2.5,6.3,,,reviewed,tul,tul
2017-11-15T06:01:43.900Z,36.9596,-99.37,2.031,2.5,ml,,248,,0.63,us,us2000bns0,2018-02-06T02:45:35.040Z,"26km ENE of Buffalo, Oklahoma",earthquake,2.6,5.6,,,reviewed,tul,tul
2017-11-15T12:32:29.900Z,36.458,-98.7977,6.044,3.2,ml,,43,,0.42,us,us2000bnwk,2018-02-06T02:45:35.040Z,"35km NW of Fairview, Oklahoma",earthquake,3.2,7.9,,,reviewed,tul,tul
2017-11-16T02:21:40.400Z,36.3675,-98.1585,6.498,3.5,ml,,40,,0.43,us,us2000bpdr,2018-02-06T02:45:36.040Z,"22km SSE of Helena, Oklahoma",earthquake,1.3,5.7,,,reviewed,tul,tul
2017-11-16T07:53:37.600Z,35.6736,-97.4079,5.344,2.8,ml,,29,,0.16,us,us2000bpis,2018-02-06T02:45:37.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1.8,6,,,reviewed,tul,tul
2017-11-17T06:48:14.300Z,36.8739,-97.4438,6.481,3.3,ml,,98,,0.25,us,us2000bq78,2018-02-06T02:45:39.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,0.9,3.5,,,reviewed,tul,tul
2017-11-17T07:01:37.800Z,36.8774,-97.438,7.985,2.5,ml,,100,,0.32,us,us2000bq7a,2018-02-06T02:45:39.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,2,6.3,,,reviewed,tul,tul
2017-11-18T00:34:37.300Z,36.7594,-98.077,6.825,2.5,ml,,51,,0.43,us,us2000bqtt,2018-02-06T02:45:40.040Z,"24km E of Cherokee, Oklahoma",earthquake,1.1,1.1,,,reviewed,tul,tul
2017-11-18T16:01:08.800Z,36.1264,-98.9907,6.179,2.6,ml,,202,,0.57,us,us2000br19,2018-02-06T02:45:42.040Z,"10km NNW of Taloga, Oklahoma",earthquake,1.9,4.8,,,reviewed,tul,tul
2017-11-18T17:36:13.700Z,36.1307,-98.9869,6.985,2.4,ml,,163,,0.76,us,us2000br2r,2018-02-06T02:45:42.040Z,"10km NNW of Taloga, Oklahoma",earthquake,2,5.6,,,reviewed,tul,tul
2017-11-18T18:41:55.900Z,36.1326,-98.9735,3.83,3.1,ml,,93,,0.69,us,us2000br3w,2018-02-06T02:45:42.040Z,"10km N of Taloga, Oklahoma",earthquake,1.2,3.8,,,reviewed,tul,tul
2017-11-19T05:35:46.200Z,36.1251,-98.9904,6.276,2.3,ml,,205,,0.21,us,us2000br9d,2018-02-14T02:01:02.040Z,"9km NNW of Taloga, Oklahoma",earthquake,2.3,6.3,,,reviewed,tul,tul
2017-11-19T08:12:50.900Z,35.6704,-97.3933,4.855,3.6,mwr,,50,,0.21,us,us2000brah,2018-02-14T02:01:02.040Z,"7km ENE of Edmond, Oklahoma",earthquake,0.8,1.9,0.047,43,reviewed,tul,us
2017-11-19T08:16:48.700Z,35.6685,-97.3896,5.469,2.4,ml,,26,,0.13,us,us2000brwm,2018-02-14T02:01:02.040Z,"8km ENE of Edmond, Oklahoma",earthquake,1,2.4,,,reviewed,tul,tul
2017-11-19T08:20:31.500Z,35.6697,-97.391,6.031,3,ml,,19,,0.18,us,us2000braj,2018-02-14T02:01:02.040Z,"8km ENE of Edmond, Oklahoma",earthquake,0.7,2.5,,,reviewed,tul,tul
2017-11-19T23:42:38.100Z,36.0692,-97.7911,4.697,2.6,ml,,24,,0.24,us,us2000brmq,2018-02-14T02:01:05.040Z,"10km ESE of Hennessey, Oklahoma",earthquake,0.8,2.8,,,reviewed,tul,tul
2017-11-20T00:52:22.900Z,35.4551,-97.7834,6.525,2.1,ml,,91,,0.43,us,us2000brnj,2018-02-14T02:01:05.040Z,"6km SSW of Yukon, Oklahoma",earthquake,1.9,6.5,,,reviewed,tul,tul
2017-11-20T05:55:38.900Z,36.0179,-97.3284,6.031,3.2,ml,,19,,0.38,us,us2000brqi,2018-02-14T02:01:06.040Z,"10km NW of Langston, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul
2017-11-21T14:04:39.500Z,34.8772,-97.6821,2.363,3,ml,,44,,0.38,us,us2000bsa6,2018-02-14T02:01:09.040Z,"8km WNW of Lindsay, Oklahoma",earthquake,1.3,5.9,,,reviewed,tul,tul
2017-11-21T17:14:42.800Z,36.0693,-97.7885,4.324,2.6,ml,,24,,0.28,us,us2000bsdx,2018-02-14T02:01:09.040Z,"10km ESE of Hennessey, Oklahoma",earthquake,0.8,4,,,reviewed,tul,tul
2017-11-22T04:04:44.800Z,35.3911,-98.1105,5.841,2.6,ml,,55,,0.63,us,us2000bspg,2018-02-14T02:01:10.040Z,"15km W of Union City, Oklahoma",earthquake,1.5,5,,,reviewed,tul,tul
2017-11-22T05:11:22.300Z,35.3894,-98.1093,5.637,2.7,ml,,29,,0.45,us,us2000bspy,2018-02-14T02:01:10.040Z,"15km W of Union City, Oklahoma",earthquake,2.1,7.6,,,reviewed,tul,tul
2017-11-22T05:59:26.500Z,35.3914,-98.11,5.767,2.7,ml,,29,,0.27,us,us2000bsqe,2018-02-14T02:01:10.040Z,"15km W of Union City, Oklahoma",earthquake,0.8,4.7,,,reviewed,tul,tul
2017-11-22T19:25:50.500Z,36.7493,-98.089,7.363,2.8,ml,,45,,0.24,us,us2000bt4b,2018-02-14T02:01:11.040Z,"23km E of Cherokee, Oklahoma",earthquake,0.7,3.7,,,reviewed,tul,tul
2017-11-22T23:35:33.500Z,35.4532,-97.7791,6.727,2.6,ml,,55,,0.23,us,us2000btbr,2018-02-14T02:01:11.040Z,"6km SSW of Yukon, Oklahoma",earthquake,1.7,4.5,,,reviewed,tul,tul
2017-11-23T00:54:56.700Z,36.2831,-97.4973,6.426,2.9,ml,,26,,0.23,us,us2000btcv,2018-02-14T02:01:11.040Z,"18km W of Perry, Oklahoma",earthquake,1,6.4,,,reviewed,tul,tul
2017-11-23T05:26:31.600Z,35.3534,-96.9469,4.261,2.5,ml,,58,,0.33,us,us2000btew,2018-02-14T02:01:11.040Z,"3km NW of Shawnee, Oklahoma",earthquake,1.2,3.8,,,reviewed,tul,tul
2017-11-23T11:03:22.700Z,36.342,-98.5403,7.57,2.7,ml,,33,,0.26,us,us2000btgr,2018-02-14T02:01:12.040Z,"9km NNW of Fairview, Oklahoma",earthquake,1.2,4.2,,,reviewed,tul,tul
2017-11-23T14:23:09.800Z,35.3875,-98.1193,7.339,2.6,ml,,69,,1.03,us,us2000btj8,2018-02-14T02:01:12.040Z,"16km W of Union City, Oklahoma",earthquake,1.5,5.2,,,reviewed,tul,tul
2017-11-23T18:40:47.100Z,35.3877,-98.1097,7.999,2.5,ml,,55,,0.61,us,us2000btlf,2018-02-14T02:01:12.040Z,"15km W of Union City, Oklahoma",earthquake,2,6.6,,,reviewed,tul,tul
2017-11-23T22:43:02.500Z,36.4759,-97.8875,7.101,2.3,ml,,62,,0.17,us,us2000btpf,2018-02-14T02:01:12.040Z,"8km N of Enid, Oklahoma",earthquake,1.1,1.2,,,reviewed,tul,tul
2017-11-23T22:55:05.000Z,35.4504,-97.7825,6.599,2.3,ml,,68,,0.31,us,us2000btpg,2018-02-14T02:01:12.040Z,"6km SSW of Yukon, Oklahoma",earthquake,1.2,4.2,,,reviewed,tul,tul
2017-11-24T02:51:23.100Z,35.067,-96.1956,0.136,2.3,ml,,67,,0.44,us,us2000btry,2018-02-14T02:01:13.040Z,"18km E of Holdenville, Oklahoma",earthquake,1.3,7.9,,,reviewed,tul,tul
2017-11-25T01:58:10.600Z,35.8652,-96.679,6.011,2.8,ml,,52,,0.32,us,us2000bu7t,2018-02-14T02:01:14.040Z,"13km N of Stroud, Oklahoma",earthquake,1.7,4.1,,,reviewed,tul,tul
2017-11-25T05:35:25.320Z,35.4453,-97.7533,5,2.1,mb_lg,,151,0.128,0.44,us,us2000bu8s,2018-02-14T02:01:14.040Z,"6km S of Yukon, Oklahoma",earthquake,1.5,1.9,0.295,3,reviewed,us,us
2017-11-25T11:40:06.700Z,36.1304,-98.9743,3.667,2.6,ml,,128,,0.24,us,us2000buaa,2018-02-14T02:01:15.040Z,"10km N of Taloga, Oklahoma",earthquake,1.5,3.8,,,reviewed,tul,tul
2017-11-25T12:32:07.500Z,36.1251,-98.9905,6.167,2.7,ml,,187,,0.38,us,us2000buac,2018-02-14T02:01:15.040Z,"9km NNW of Taloga, Oklahoma",earthquake,1.3,2,,,reviewed,tul,tul
2017-11-25T16:57:19.500Z,35.9896,-96.8055,5.523,2.7,ml,,48,,0.23,us,us2000bubt,2018-02-14T02:01:15.040Z,"3km W of Cushing, Oklahoma",earthquake,0.8,3,,,reviewed,tul,tul
2017-11-25T19:27:30.990Z,35.4519,-97.7767,5,1.9,mb_lg,,55,0.145,0.37,us,us2000buch,2018-02-14T02:01:15.040Z,"6km SSW of Yukon, Oklahoma",earthquake,1.1,1.7,0.255,4,reviewed,us,us
2017-11-25T21:42:01.100Z,35.6139,-97.9842,7.411,2.8,ml,,25,,0.33,us,us2000budb,2018-02-14T02:01:15.040Z,"9km NNW of El Reno, Oklahoma",earthquake,2,7.4,,,reviewed,tul,tul
2017-11-25T22:51:11.700Z,35.3827,-98.104,5.377,2.4,ml,,40,,0.36,us,us2000budy,2018-02-14T02:01:15.040Z,"14km W of Union City, Oklahoma",earthquake,1.8,7.2,,,reviewed,tul,tul
2017-11-25T23:33:33.000Z,35.6162,-97.977,5.333,2.5,ml,,31,,0.34,us,us2000bue8,2018-02-14T02:01:15.040Z,"9km NNW of El Reno, Oklahoma",earthquake,1.5,6.6,,,reviewed,tul,tul
2017-11-26T02:39:35.400Z,36.408,-99.1598,5.976,2.8,ml,,171,,0.31,us,us2000buf1,2018-02-20T09:06:02.040Z,"5km SE of Mooreland, Oklahoma",earthquake,2.3,5.6,,,reviewed,tul,tul
2017-11-26T06:05:34.000Z,36.1135,-97.865,5.313,2.1,ml,,30,,0.2,us,us2000bug0,2018-02-20T09:06:02.040Z,"3km E of Hennessey, Oklahoma",earthquake,0.7,4,,,reviewed,tul,tul
2017-11-26T15:06:39.900Z,36.1134,-97.8664,6.506,2.3,ml,,46,,0.1,us,us2000bui8,2018-02-20T09:06:03.040Z,"2km E of Hennessey, Oklahoma",earthquake,0.9,5.4,,,reviewed,tul,tul
2017-11-26T19:27:28.100Z,35.8615,-96.6953,5.846,2.5,ml,,44,,0.16,us,us2000bukm,2018-02-20T09:06:03.040Z,"12km NNW of Stroud, Oklahoma",earthquake,1.6,1.5,,,reviewed,tul,tul
2017-11-26T21:11:51.000Z,36.1069,-97.8283,6.266,3.4,ml,,21,,0.56,us,us2000buln,2018-02-20T09:06:03.040Z,"6km E of Hennessey, Oklahoma",earthquake,1.6,5.9,,,reviewed,tul,tul
2017-11-26T22:15:48.500Z,36.1062,-97.8261,2.973,2.7,ml,,21,,0.29,us,us2000bumr,2018-02-20T09:06:03.040Z,"6km E of Hennessey, Oklahoma",earthquake,1.2,5.2,,,reviewed,tul,tul
2017-11-27T08:32:46.200Z,35.456,-97.7815,5.014,2.7,ml,,40,,0.22,us,us2000bust,2018-02-20T09:06:04.040Z,"5km SSW of Yukon, Oklahoma",earthquake,1.8,1.2,,,reviewed,tul,tul
2017-11-27T22:07:10.800Z,35.3879,-98.1074,7.558,2.5,ml,,150,,0.86,us,us2000bv5k,2018-02-20T09:06:05.040Z,"15km W of Union City, Oklahoma",earthquake,1.4,3.4,,,reviewed,tul,tul
2017-11-28T05:43:55.100Z,36.1231,-98.9635,3.104,2.5,ml,,133,,0.24,us,us2000bvac,2018-02-20T09:06:05.040Z,"9km N of Taloga, Oklahoma",earthquake,2.4,5.3,,,reviewed,tul,tul
2017-11-28T12:37:04.300Z,36.2913,-97.5106,6.061,2.7,ml,,25,,0.25,us,us2000bvcp,2018-02-20T09:06:05.040Z,"19km W of Perry, Oklahoma",earthquake,1,2.6,,,reviewed,tul,tul
2017-11-29T02:58:11.600Z,36.4582,-98.7727,7.241,2.5,ml,,37,,0.3,us,us2000bvrs,2018-02-20T09:06:06.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.5,2.6,,,reviewed,tul,tul
2017-11-29T15:18:05.900Z,36.0153,-97.9258,6.352,2.8,ml,,18,,0.21,us,us2000bvvp,2018-02-20T09:06:07.040Z,"10km SSW of Hennessey, Oklahoma",earthquake,1.3,1.5,,,reviewed,tul,tul
2017-11-29T16:34:55.600Z,36.1026,-97.8327,6.663,2.9,ml,,21,,0.31,us,us2000bvwc,2018-02-20T09:06:07.040Z,"5km E of Hennessey, Oklahoma",earthquake,1,3.2,,,reviewed,tul,tul
2017-11-29T19:40:53.200Z,35.8613,-96.6933,6.279,2.5,ml,,43,,0.15,us,us2000bw2t,2018-02-20T09:06:07.040Z,"12km NNW of Stroud, Oklahoma",earthquake,1.1,1.4,,,reviewed,tul,tul
2017-11-29T20:23:59.300Z,35.3709,-98.1139,10.361,2.5,ml,,164,,0.52,us,us2000bw2y,2018-02-20T09:06:07.040Z,"15km W of Union City, Oklahoma",earthquake,3.1,8.4,,,reviewed,tul,tul
2017-11-29T23:03:33.890Z,35.4551,-97.8036,5,2.2,ml,,95,0.163,0.28,us,us1000bj4a,2018-02-20T09:06:07.040Z,"6km SSW of Yukon, Oklahoma",earthquake,0.8,1.8,0.074,24,reviewed,us,us
2017-11-30T07:15:50.100Z,36.4191,-96.9127,5,2.4,ml,,46,,0.18,us,us1000bj8e,2018-02-20T09:06:08.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.9,2.2,,,reviewed,tul,tul
2017-11-30T19:17:07.700Z,35.3773,-98.1084,6.75,2.6,ml,,42,,0.7,us,us1000bjim,2018-02-20T09:06:09.040Z,"15km W of Union City, Oklahoma",earthquake,1.6,4.5,,,reviewed,tul,tul
2017-11-30T23:38:16.800Z,36.2325,-97.5459,7.56,2.5,ml,,46,,0.3,us,us1000bjn0,2018-02-20T09:06:09.040Z,"24km WSW of Perry, Oklahoma",earthquake,0.8,4.9,,,reviewed,tul,tul
2017-12-01T02:44:03.400Z,36.6396,-99.1881,3.401,3,ml,,174,,0.72,us,us1000bjp2,2018-02-20T09:06:09.040Z,"22km N of Mooreland, Oklahoma",earthquake,3.1,7,,,reviewed,tul,tul
2017-12-01T03:45:04.390Z,36.9581667,-97.7111667,5.99,1.52,ml,13,114,0.09587,0.05,ismpkansas,ismpkansas70239148,2018-01-09T22:45:38.420Z,"Oklahoma",earthquake,0.24,0.67,0.139,17,reviewed,ismp,ismp
2017-12-01T13:11:26.100Z,35.3829,-98.1104,7.675,2.5,ml,,41,,0.44,us,us1000bjv9,2018-02-20T09:06:10.040Z,"15km W of Union City, Oklahoma",earthquake,1.3,5.3,,,reviewed,tul,tul
2017-12-01T19:05:16.200Z,35.42,-97.0226,4.57,2.6,ml,,56,,0.76,us,us1000bk0f,2018-02-20T09:06:10.040Z,"6km ESE of McLoud, Oklahoma",earthquake,1,4.1,,,reviewed,tul,tul
2017-12-01T19:42:46.100Z,35.6679,-97.3912,6.544,2.7,ml,,23,,0.69,us,us1000bk16,2018-02-20T09:06:11.040Z,"8km ENE of Edmond, Oklahoma",earthquake,0.9,5.8,,,reviewed,tul,tul
2017-12-01T19:49:13.700Z,36.4627,-98.8075,5.865,2.8,ml,,45,,1.07,us,us1000bk1e,2018-02-20T09:06:11.040Z,"35km E of Mooreland, Oklahoma",earthquake,1.3,2.8,,,reviewed,tul,tul
2017-12-01T22:05:07.100Z,36.0121,-97.9287,4.7,3.1,ml,,28,,0.29,us,us1000bk4q,2018-02-20T09:06:11.040Z,"11km SSW of Hennessey, Oklahoma",earthquake,1,6.9,,,reviewed,tul,tul
2017-12-02T04:40:33.700Z,36.0116,-97.9311,5,2.5,ml,,32,,0.23,us,us1000bk7j,2018-02-20T09:06:11.040Z,"11km SSW of Hennessey, Oklahoma",earthquake,1.5,6,,,reviewed,tul,tul
2017-12-02T10:24:05.400Z,36.103,-97.8346,6.973,2.5,ml,,28,,0.14,us,us1000bk98,2018-02-20T09:06:12.040Z,"5km E of Hennessey, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul
2017-12-02T12:36:43.300Z,36.2032,-98.673,3.197,2.5,ml,,61,,0.36,us,us1000bk9m,2018-02-20T09:06:12.040Z,"18km WSW of Fairview, Oklahoma",earthquake,0.9,3.4,,,reviewed,tul,tul
2017-12-02T14:17:53.500Z,36.0135,-97.9286,5.883,2.6,ml,,20,,0.13,us,us1000bkaj,2018-02-20T09:06:12.040Z,"10km SSW of Hennessey, Oklahoma",earthquake,1.4,5.4,,,reviewed,tul,tul
2017-12-03T10:09:11.800Z,35.4579,-97.7748,6.094,2.1,ml,,36,,0.45,us,us1000bkj9,2018-02-28T02:32:23.040Z,"5km SSW of Yukon, Oklahoma",earthquake,1.1,3.3,,,reviewed,tul,tul
2017-12-03T12:31:14.800Z,36.0205,-97.9211,6.199,2.5,ml,,27,,0.27,us,us1000bkjp,2018-02-28T02:32:23.040Z,"10km SSW of Hennessey, Oklahoma",earthquake,1.2,5.1,,,reviewed,tul,tul
2017-12-03T14:04:19.000Z,36.4626,-98.7572,7.058,2.5,ml,,40,,0.43,us,us1000bkk0,2018-02-28T02:32:23.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.8,3.6,,,reviewed,tul,tul
2017-12-04T05:06:00.600Z,35.0561,-96.183,3.076,2.9,ml,,55,,0.42,us,us1000bkss,2018-02-28T02:32:25.040Z,"19km E of Holdenville, Oklahoma",earthquake,1.8,3.3,,,reviewed,tul,tul
2017-12-04T05:44:39.600Z,35.971,-97.1659,5,2.5,ml,,32,,0.16,us,us1000bksx,2018-02-28T02:32:25.040Z,"8km ENE of Langston, Oklahoma",earthquake,1,4.8,,,reviewed,tul,tul
2017-12-05T00:31:59.600Z,36.5837,-98.5266,3.432,3,ml,,35,,0.44,us,us1000bl7u,2018-02-28T02:32:26.040Z,"23km W of Helena, Oklahoma",earthquake,1.5,4.2,,,reviewed,tul,tul
2017-12-05T01:44:26.600Z,35.374,-98.0925,7.028,2.5,ml,,42,,0.69,us,us1000bll8,2018-02-28T02:32:26.040Z,"13km W of Union City, Oklahoma",earthquake,1.1,4.4,,,reviewed,tul,tul
2017-12-05T04:26:38.200Z,36.3699,-97.1259,6.706,4.1,mwr,,31,,0.55,us,us1000bm9m,2018-03-05T00:32:42.824Z,"17km ENE of Perry, Oklahoma",earthquake,2.6,4.8,0.044,49,reviewed,tul,us
2017-12-05T04:33:07.400Z,36.3723,-97.1304,5.505,2.5,ml,,31,,0.17,us,us1000bmgg,2018-02-28T02:32:26.040Z,"16km ENE of Perry, Oklahoma",earthquake,0.9,2.1,,,reviewed,tul,tul
2017-12-05T04:53:50.810Z,36.3725,-97.14,7.2,1.9,ml,,52,0.121,0.26,us,us1000bm9w,2018-02-28T02:32:26.040Z,"16km NE of Perry, Oklahoma",earthquake,1.1,1.3,0.057,40,reviewed,us,us
2017-12-05T06:04:38.500Z,36.6215,-99.2002,1.978,2.5,ml,,143,,0.51,us,us1000bmae,2018-02-28T02:32:26.040Z,"20km N of Mooreland, Oklahoma",earthquake,2.7,4.8,,,reviewed,tul,tul
2017-12-05T16:56:36.800Z,36.1142,-97.866,7.172,2.5,ml,,30,,0.16,us,us1000bmft,2018-02-28T02:32:27.040Z,"2km E of Hennessey, Oklahoma",earthquake,1.2,1.1,,,reviewed,tul,tul
2017-12-05T23:06:39.100Z,35.6603,-97.1599,5.332,2.9,ml,,34,,0.33,us,us1000bmkc,2018-02-28T02:32:28.040Z,"3km E of Luther, Oklahoma",earthquake,1.2,3.4,,,reviewed,tul,tul
2017-12-06T17:46:00.100Z,36.1543,-97.4844,7.568,3.2,ml,,21,,0.14,us,us1000bmtm,2018-02-28T02:32:29.040Z,"23km SW of Perry, Oklahoma",earthquake,1,5,,,reviewed,tul,tul
2017-12-06T19:39:51.300Z,36.2128,-98.7741,6.635,2.5,ml,,112,,0.54,us,us2000c19x,2018-02-28T02:32:29.040Z,"25km NE of Taloga, Oklahoma",earthquake,1.5,4.7,,,reviewed,tul,tul
2017-12-07T12:47:38.900Z,36.2028,-98.6736,3.382,2.7,ml,,32,,0.22,us,us2000c1kg,2018-02-28T02:32:31.040Z,"18km WSW of Fairview, Oklahoma",earthquake,1.5,4.6,,,reviewed,tul,tul
2017-12-08T01:13:42.800Z,36.4812,-98.7372,4.847,2.5,ml,,86,,0.49,us,us2000c1x2,2018-02-28T02:32:32.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.3,2.7,,,reviewed,tul,tul
2017-12-08T05:48:07.900Z,35.3812,-98.1007,5.453,2.6,ml,,40,,0.31,us,us2000c1yj,2018-02-28T02:32:32.040Z,"14km W of Union City, Oklahoma",earthquake,2.5,7,,,reviewed,tul,tul
2017-12-08T21:34:26.100Z,36.1276,-98.968,6.136,2.6,ml,,126,,0.55,us,us2000c26m,2018-02-28T02:32:33.040Z,"9km N of Taloga, Oklahoma",earthquake,1.5,2.9,,,reviewed,tul,tul
2017-12-09T22:25:52.900Z,36.0313,-97.9078,6.274,2.7,ml,,49,,0.23,us,us2000c2gp,2018-02-28T02:32:35.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.1,6.7,,,reviewed,tul,tul
2017-12-10T11:50:46.900Z,36.5034,-98.4645,6.45,3.3,ml,,48,,0.2,us,us2000c2kk,2018-03-06T00:49:34.040Z,"18km WSW of Helena, Oklahoma",earthquake,1.5,3.3,,,reviewed,tul,tul
2017-12-10T12:02:45.100Z,36.7016,-98.4297,5,3.5,ml,,91,,0.28,us,us2000c2km,2018-03-06T00:49:34.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.4,5.9,,,reviewed,tul,tul
2017-12-10T18:46:49.800Z,36.0325,-97.9079,6.482,2.5,ml,,27,,0.16,us,us2000c2n9,2018-03-06T00:49:35.040Z,"8km S of Hennessey, Oklahoma",earthquake,1.2,4.8,,,reviewed,tul,tul
2017-12-11T04:29:07.300Z,36.0166,-97.3287,6.726,2.5,ml,,32,,0.25,us,us2000c2rs,2018-03-06T00:49:35.040Z,"10km NW of Langston, Oklahoma",earthquake,1.1,3.6,,,reviewed,tul,tul
2017-12-12T00:11:27.400Z,36.5007,-99.1826,6.471,2.9,ml,,202,,0.71,us,us2000c34c,2018-03-06T00:49:37.040Z,"7km NNE of Mooreland, Oklahoma",earthquake,2.1,4.9,,,reviewed,tul,tul
2017-12-12T23:55:35.000Z,35.4245,-97.9176,6.467,2.8,ml,,34,,0.41,us,us2000c3p1,2018-03-06T00:49:38.040Z,"4km NNE of Union City, Oklahoma",earthquake,1.7,4.9,,,reviewed,tul,tul
2017-12-14T05:19:54.900Z,36.4842,-97.2412,5.89,2.5,ml,,49,,0.15,us,us2000c483,2018-03-06T00:49:40.040Z,"22km N of Perry, Oklahoma",earthquake,1,5.7,,,reviewed,tul,tul
2017-12-14T09:24:03.800Z,36.9628,-99.3796,3.458,2.9,ml,,196,,0.16,us,us2000c49k,2018-03-06T00:49:40.040Z,"26km ENE of Buffalo, Oklahoma",earthquake,3.6,5.6,,,reviewed,tul,tul
2017-12-15T08:18:58.400Z,35.7956,-96.9594,7.097,3,ml,,52,,0.18,us,us2000c4r8,2018-03-06T00:49:42.040Z,"12km NW of Chandler, Oklahoma",earthquake,1.1,4.4,,,reviewed,tul,tul
2017-12-15T11:41:22.800Z,36.5118,-98.6412,5,3.1,ml,,,,0.11,us,us2000c4t6,2018-03-06T00:49:42.040Z,"30km NNW of Fairview, Oklahoma",earthquake,1.6,1.9,,,reviewed,tul,tul
2017-12-15T18:08:55.100Z,36.1534,-97.6693,5,2.9,ml,,50,,0.37,us,us2000c501,2018-03-06T00:49:43.040Z,"21km ENE of Hennessey, Oklahoma",earthquake,0.7,3.9,,,reviewed,tul,tul
2017-12-16T00:05:41.100Z,36.2324,-97.5449,7.441,2.8,ml,,40,,0.38,us,us2000c54x,2018-03-06T00:49:43.040Z,"23km WSW of Perry, Oklahoma",earthquake,1.2,4.9,,,reviewed,tul,tul
2017-12-16T06:09:35.000Z,36.7391,-98.3708,7.488,2.5,ml,,87,,0.28,us,us2000c56e,2018-03-06T00:49:44.040Z,"2km SW of Cherokee, Oklahoma",earthquake,1.6,4.1,,,reviewed,tul,tul
